transaction_id,player_id,transaction_date,transaction_type,amount,payment_method
c0cf26b7-a480-4b1e-92bc-922ec59f8083,ce4d1518-e3b0-41fe-b6aa-3936003ebdc7,2023-03-20,Deposit,441.02,Bank Transfer
1b9f52e0-26e6-4659-8f82-358f8c315517,c7d67738-6282-4898-ae86-4bd6f8b145e8,2023-09-16,Deposit,842.48,Credit Card
3ce7d9a2-6644-47a4-9ffa-77ee46cb8e1d,d8fd2b64-40ec-480c-a879-3ca2a5065e37,2024-04-04,Deposit,1073.57,Crypto
cad4a081-046e-498d-8ded-54ecf0b8e0d6,0a21c726-82e5-49c2-8367-15ea9009d26c,2024-03-11,Deposit,3672.19,Bank Transfer
ccf4739d-bc80-4703-a9a7-fe1f1f9162e8,a6d5a535-ecca-4b62-a576-b142829888f3,2023-04-04,Withdrawal,4725.7,Credit Card
c7070ded-d200-41eb-bc22-0785c66fb620,7acae899-1822-4628-b252-35e3a4dc7215,2024-10-27,Deposit,1779.07,Bank Transfer
4f16a414-a9b7-4456-bba2-45e2c41c5a1e,b729edcc-87cd-438b-895c-f88b127a88b9,2024-02-04,Deposit,1568.74,Crypto
7b3cfbcf-dc5f-4ad9-a65e-cf9ce4886a0f,e24a72c1-a2cc-484c-a45b-bb4730ca4bf4,2023-04-29,Withdrawal,4585.21,Bank Transfer
cb0df81c-562e-4c34-8763-db14986514f6,de997bda-01d7-4c8b-b4a4-d15e96afcd52,2024-04-09,Deposit,1037.82,Crypto
34e8d39e-ea82-492b-85d1-edafec8aa2fb,57933c69-f7e5-4427-86e6-3f85d54c3167,2023-11-01,Withdrawal,2554.5,Crypto
dfac70d4-2f6d-43f0-b448-e2825cd884b7,03c566f4-8ccb-4e62-bbb9-9d062b07f71a,2024-02-04,Deposit,3190.61,Credit Card
d8d49ee1-7861-4e4c-aff7-05736a48ca42,a95d6ec7-8bf0-42f6-b3fd-f626532109e6,2024-08-18,Deposit,4625.78,PayPal
a2211dc4-9b54-42d9-a972-116445e8ddfc,31b90bf9-d7d3-4a74-aca3-a43bbebcd8d5,2024-03-14,Deposit,143.21,Bank Transfer
1d41537a-555b-4945-be96-3bbdbdfff0fc,2c3a188d-135d-441c-ac63-c0aa51c77113,2023-08-11,Withdrawal,4051.65,PayPal
47f27e37-07dd-41b5-8b30-04af5400f3a5,e9363e18-11e3-4dd0-916d-4d00e49b0df5,2024-12-20,Withdrawal,2381.06,Credit Card
29e3bdc7-6055-4063-b610-47f4ad3233ab,80a32b6c-8dcd-411b-872d-cab7c98da3c9,2024-04-08,Deposit,1572.97,Crypto
9a2decc6-5f40-482d-a530-32f86ba08fa4,b1cd2a05-add5-42a3-a10f-6e36ddab3e41,2024-06-21,Deposit,1928.26,Bank Transfer
79a947dc-ef07-4386-8144-e2192c1eb36c,13557527-1ec8-48d0-9186-f047a7c14641,2023-10-06,Withdrawal,3749.09,PayPal
3b209bb7-8b70-440e-bf36-1b3e23111924,f2e9dbd1-596a-43fe-9d5b-e08667a87ed2,2024-08-08,Deposit,1724.64,Credit Card
4589e519-bc2f-4976-bb7d-0d2c2bc6c93a,b7e1829b-5890-471d-8988-98c5d2a79d73,2023-08-15,Deposit,3379.49,PayPal
8e2c6814-5e88-43ca-b89c-ad1223e9eac6,ec7dd64a-6283-45c8-a9b4-79c8d90a55c4,2023-12-31,Withdrawal,633.79,PayPal
8d1f7ed6-e127-4d0e-b0de-79f63fb8dbd0,94383190-c65f-4a40-a2a5-1f144dcd920b,2024-05-14,Deposit,803.32,Crypto
c752174f-66fd-4c79-93da-883f503f2e75,f7d6a417-91f0-411b-a711-99cf559481da,2024-06-13,Deposit,554.52,Crypto
32ef5d07-6ec2-461d-9e13-a24fa60ae748,9cf750f0-e1b5-44ac-bae7-4e0da7309ab5,2023-10-20,Withdrawal,3650.68,Crypto
27c7b320-3575-4d05-bd7f-ac855d7c23a1,31710fe3-5b1b-4070-9fe1-537680e6cf40,2023-04-10,Withdrawal,4292.1,Credit Card
7e5949c7-2d38-486d-a440-2e17f0abb9a3,9c72dde3-0c66-487a-ad7e-e579e5b6a394,2024-07-10,Deposit,1577.37,Crypto
5e23d72d-7420-433e-bad3-064440853190,5d954e09-0325-4756-bca3-b5462daa95c9,2024-08-03,Deposit,2938.74,Credit Card
ac44b445-ce2c-46a7-a0aa-13fddf4c31a2,fdb74c91-33b6-4efa-b59e-6c4d2346d666,2024-03-19,Withdrawal,4494.4,PayPal
56bffd0c-30ab-4523-be40-48e2178163cc,d35323eb-3fab-48d0-b7ed-ae93fe63220e,2024-06-19,Withdrawal,2110.84,Credit Card
e36ae9eb-06ce-426d-a72a-da8207a789b1,5829c3fc-a938-4f81-9d5e-208935c8df97,2023-05-20,Withdrawal,2572.86,Crypto
d7e146e1-44ef-450b-b91b-ba1d4c27f200,22b84a03-7733-4b47-804e-901f41bffa5d,2023-10-31,Deposit,4493.51,Credit Card
ff16d38b-cde4-4a88-804d-ea514d117f93,e9dc11d3-75be-47be-9325-eac0be29b8fe,2023-11-05,Withdrawal,1530.19,Crypto
e82a881e-e726-42c6-b521-f70d9ab31d23,21a305c6-e4b5-4e28-b438-d1ab9c6cadaa,2025-02-12,Deposit,3487.89,Credit Card
16d19106-f4d9-40f6-9c7d-82fb5f6849e8,5b50ead2-1e3a-41d0-b40f-25ef64023c76,2025-02-03,Withdrawal,3084.28,PayPal
59246bf0-d8c2-443f-9b98-e48acf84ba5c,1793d365-9414-464d-82de-43905833848a,2025-01-05,Deposit,840.8,Credit Card
b4a02474-940e-49a1-b784-64ba8fae9f71,efc6954a-ebe3-404b-a3a2-323552b3b7b5,2023-09-04,Withdrawal,3733.76,Bank Transfer
e37ad233-cbd2-4723-8894-e861a965daa9,e5c4f737-d94f-4fe4-826c-b9fa9125503c,2023-09-22,Deposit,1792.92,PayPal
41a1d203-eeb3-41f0-9f90-48e62101a771,a6d5a535-ecca-4b62-a576-b142829888f3,2024-04-21,Withdrawal,402.47,Crypto
dfa30353-0bf0-491f-8cc4-3e133887ce25,5c51dfd9-c3b2-4320-9f18-fede7c31c395,2023-05-30,Deposit,1259.56,Bank Transfer
0ec6d9f1-d7c4-4295-b240-4059fd107cc1,dad904bd-4521-4b24-93f7-8295dc10e7f9,2024-04-05,Deposit,3263.53,PayPal
cfa944ff-ee6b-4d65-a354-46b6906e852a,ce401be9-a117-47e5-82b6-b791ef74a2a0,2024-08-14,Withdrawal,3164.62,Crypto
033c913b-61be-496e-914d-6a1e83f98099,4ba4d3a3-3df3-4757-a941-e58debdd13b0,2024-10-30,Deposit,1555.4,Credit Card
c8ac220e-026a-4fa1-a1cc-c728cf050ded,af3bd23b-ae67-400c-8823-d1ba6a5f7a30,2024-11-22,Deposit,3234.99,PayPal
9e4e5f47-d130-4049-a071-f9e619671da8,4059a39e-433c-428e-ac4b-c30bdcaf57c7,2023-05-18,Withdrawal,4263.64,Credit Card
27d4c08b-c91c-4727-9638-55a9a9254008,7f6d8a6a-d370-4b3f-b3ff-a9848d809f8f,2023-07-26,Withdrawal,890.55,Bank Transfer
d9892e79-b35e-4fdf-849d-f57d57051b4b,a22ceeab-d677-479c-8f93-1aaa6db0925f,2024-12-05,Deposit,2560.25,PayPal
c255d396-b50d-4c77-9011-8d72f9ae5289,c7fd8151-3ea0-4892-b10e-ecc97aa8cd27,2024-09-13,Deposit,2187.27,PayPal
f2a797cc-ad47-4a13-b9c1-684ab25169fb,c5baf4ab-0ba9-4035-880f-85f19720bca8,2023-10-04,Withdrawal,144.43,Bank Transfer
0bb112b9-03a2-422c-9ceb-fe0328fd9e6d,31cb31c9-aecf-4461-9090-1238ee0b4fa7,2023-05-06,Deposit,3512.84,Crypto
0d3610bc-ca1c-41d4-92fd-d1a484489bd3,10ceb9fb-42da-44c8-9014-41dae51e61a4,2024-03-13,Deposit,213.79,PayPal
3566fb18-9663-4cd4-a148-14d55cc39bf7,3491dd2a-b3ec-4ccc-bbeb-e77464c744c7,2023-05-18,Deposit,4267.91,Credit Card
d526e98d-5266-44ee-9cf0-16e100a45ede,61da6be9-f2ed-4a35-a827-f255d0ca3228,2024-05-05,Deposit,2132.23,Credit Card
85d82bbf-d322-4f1f-93cd-675329f4f1bc,f95aa9cd-528c-4850-b63f-a46b5081521a,2023-05-30,Deposit,1832.28,Credit Card
46d60c2e-269a-481e-a29d-062c54f1d3b9,49bc34bf-59d4-40c1-95cd-ec1a2d6c5039,2023-05-30,Deposit,1602.52,PayPal
204ff1ba-3151-43bd-ada2-f5cbb7897dae,a429989c-928d-4aac-bef3-91978390518e,2024-12-07,Deposit,1843.24,Credit Card
1bebcd46-d1d4-4045-8688-21332cb6f35b,68a03a41-bd85-4f6c-8e1d-7b84792f798d,2023-09-07,Withdrawal,4903.31,Credit Card
1ae89b12-1704-4f1d-9956-5e7bb4f8f82b,bfa1b4cc-ceb5-4e87-bd83-31e7021ab8b4,2024-06-02,Withdrawal,4899.76,Bank Transfer
77f27ee5-25c2-4f5a-a097-0e0fb8f627fa,d2267c44-fb4d-490c-af02-804e48caba04,2023-11-12,Deposit,1278.11,PayPal
aff78f9c-f1a1-4b25-b64b-90d6693c922a,88c9d9d4-363d-4d0d-b12b-c946aa8a1b21,2024-01-30,Deposit,2935.05,Bank Transfer
c151073d-c6fc-460d-bc99-8e6644f58208,babe37e9-c235-4867-a73a-1aa568bafbca,2024-12-11,Deposit,2630.9,Credit Card
00fc998b-d5f5-4264-bf34-e376b00dd49f,4e46c863-47bf-4167-be80-36b5df452a77,2024-11-30,Deposit,1534.16,PayPal
b3fe9eb0-6cc9-41da-b82e-7d59f61dbf62,3e60b783-53b9-4f3d-abeb-4093e6377bee,2023-03-23,Deposit,4329.3,Crypto
5bc66489-2f9e-4873-84d4-04fa8d346d63,f0b082c3-d3c9-4d28-ae2b-47bac5ea124d,2024-03-03,Deposit,2506.49,PayPal
39a39234-6a77-4963-b2a8-810ffae20c43,ff299234-b794-45f1-b3c8-630354c9fa70,2024-03-11,Deposit,1142.86,PayPal
b3535715-e05d-428e-b73e-9cc58bf8d85f,6041edc6-18e8-4665-8dc5-277a7c1968d7,2023-07-10,Withdrawal,4264.86,Credit Card
e129e7fc-e8a0-43a2-bd7c-e556560a5472,f893c502-ce4c-47c6-9118-700a31351940,2023-06-02,Deposit,325.75,PayPal
9fd6258a-00f4-4c6a-9a46-a661b1cb9068,411e0f15-fac0-4e9d-8f86-89e25e11a528,2023-09-14,Deposit,2911.7,PayPal
31fd1b63-2f9d-48f0-b7c8-d023abd13165,8046f4a4-5530-432a-9290-55082ed8f497,2023-11-19,Deposit,1325.19,Crypto
90a0fdb3-e4d0-4a82-9b53-8eac144ff821,0285bc74-7e6d-4337-85f8-8b55f84cb41a,2024-08-27,Deposit,1778.92,PayPal
c59b2e23-6c7b-453f-bdc1-0973ff144f8c,91134b61-d935-4635-a668-37630d77cc1a,2024-01-05,Deposit,959.45,Crypto
d7fe5ab9-3443-4d85-b06b-ad80b66e6546,709e1f98-1cc3-48c4-90ec-5d1a31546854,2023-09-28,Deposit,2932.55,Crypto
f98ebb73-50e3-4c3c-ba54-bb12b4aced62,a106f89d-bf5f-4a60-af56-3fea41729656,2023-12-01,Withdrawal,1754.86,Crypto
ebb2353f-79eb-47bb-8679-f0e3039faf6b,dd70e310-1bea-4285-a694-0e17e2cd3ad5,2024-01-15,Deposit,1197.78,PayPal
5ade25e1-9f5d-4d3e-8d17-635307b66604,94ff2179-7912-4335-9b23-a4c90e3485f6,2024-01-23,Deposit,219.35,PayPal
c805f991-5883-4796-847a-fdad748b145f,f9bb8ac0-9903-425f-904e-b95ec3deaf17,2024-06-02,Withdrawal,4666.57,Crypto
e3017bfc-9502-415f-a61f-8fbd7408a331,ac894c37-b3ef-43cc-ade9-d58e343ed113,2024-10-22,Withdrawal,4581.76,Crypto
1632e1d3-041e-4124-8019-d2c02dff21b2,159f19e0-a6eb-4ab7-ad13-04656b023211,2023-04-03,Deposit,4884.42,Crypto
4573d425-5f40-4e22-813d-721e60089c35,c2c31545-ba17-41e2-93ec-d5c7ef86be24,2024-04-17,Deposit,3987.31,Crypto
2f724650-4ab8-480e-954a-3c890a0f2af0,8351255a-9286-4076-9981-3329a8c7c15d,2023-06-09,Deposit,3646.42,Bank Transfer
d77d5c00-7f8a-4261-8e06-15740e4a0a3a,dd5e7154-3c66-445f-be2c-0279a3c7fec1,2023-03-01,Withdrawal,4917.85,Crypto
770f00ba-987b-423b-921c-e87403921801,1405c0f7-e64b-4264-9143-9c8f83bfbf4e,2024-03-31,Deposit,2546.12,PayPal
d1268ad9-c01c-4764-80a0-a4846834914f,5c51dfd9-c3b2-4320-9f18-fede7c31c395,2023-07-02,Withdrawal,2825.98,Bank Transfer
d12f5e5b-532a-46bd-9590-344b45279ff4,2addd03a-6fda-4037-9abf-fcdc9e020bd2,2023-10-15,Deposit,2385.02,Credit Card
d8817b91-964e-43d2-a74d-7f95bdcd130d,d4179172-9f6d-416b-84b1-390c9b932987,2023-07-21,Withdrawal,2287.83,Crypto
aa6be173-5967-4352-85e4-523580cc2169,d4179172-9f6d-416b-84b1-390c9b932987,2025-01-07,Withdrawal,2135.57,Credit Card
a79d0d8f-d706-4334-ba8a-a93ab849ac5f,c0c2430d-c2ba-4811-848b-99ccd8cb897f,2023-03-04,Withdrawal,1842.35,Crypto
396b91f1-5e5d-49bb-93d7-17e1c1a6b9e6,575a6ca5-4dff-4913-b95a-70385b30de9f,2023-09-28,Deposit,1038.55,Bank Transfer
6ad101c2-bf85-490d-832c-b0380546b02b,8046f4a4-5530-432a-9290-55082ed8f497,2023-03-12,Deposit,3359.18,Credit Card
b147f798-3014-4573-bf82-32fa92163795,45061109-83b0-46fa-abb4-1b5f9cf45b35,2024-03-28,Deposit,2126.64,Credit Card
f1fe14aa-fdb0-4a81-a256-488a21f996a4,fa763089-5c9a-4cc6-b513-5fff44956771,2024-01-02,Deposit,633.54,PayPal
c97d7980-671e-46ec-b54a-79954b2bf4c9,1371e75c-fa79-4874-bd7e-4dfa01bd7abb,2023-04-20,Deposit,830.08,Credit Card
6463b55d-ca7d-419a-b821-c70a52c15d5b,fc1d7fa2-b2ac-4f99-b9d8-e6d281a1456c,2024-02-29,Withdrawal,3818.14,PayPal
f083cfd0-2be5-4cb1-8bfc-de6debd8a7b7,fb014115-6d9c-4ade-9dd5-f9bdd53c9e16,2024-01-31,Withdrawal,4850.15,Crypto
5100b870-687c-4fbe-9354-ec905e77f62c,e9f27ddf-143b-4876-9565-1ed6b7dd4a63,2024-12-20,Deposit,4727.81,Crypto
80cbd870-4361-4730-a0e6-6df630b97fab,7e68de57-b33d-451e-acf7-df52211f19c1,2024-10-05,Withdrawal,3200.05,Bank Transfer
77dbb28e-db3a-46f4-9fdf-17838b30d41d,e3da0284-5d9c-4c18-8838-8b9452e51051,2024-11-22,Withdrawal,57.93,PayPal
4ed827a0-0dbf-4189-af6c-201d7e025cae,a044c8d8-33e7-427d-931f-55bda66c7047,2024-12-02,Withdrawal,4859.62,Crypto
e26346c3-8746-4428-bb4d-67450cabe697,a0f2b051-f58e-4437-a2d2-fa1a3adeda1a,2023-02-21,Withdrawal,3285.59,Bank Transfer
99302e83-d3d7-45e3-8fbf-e431b82ad328,9a4c777d-682a-43da-8639-232aca8124a8,2024-07-25,Deposit,424.46,Bank Transfer
6614b1bb-c99b-44f7-a375-d5dffaeb9d73,bdf60b60-9560-454e-a9db-26d589748155,2023-08-19,Deposit,2965.14,PayPal
67fb9ebe-d0a8-4908-9c56-b82da7f1e5ca,8643c5a1-b6b3-42f5-9c5a-a1a35fe37fc2,2023-12-05,Deposit,3286.65,Crypto
31172bfe-ce73-47bc-b03e-b45705b4fe98,4f748e44-77d0-4c93-8a60-830e5d52c3cb,2024-01-26,Withdrawal,4752.01,Credit Card
98b6daf5-651b-43c5-a2da-06692bcececc,b95ba722-e36f-45fb-aa2e-3ee832fb6726,2024-04-06,Deposit,736.93,PayPal
a29cd498-2fe4-41ee-9ca1-caf3c21152fa,3478f259-3e4a-4cf8-9726-d3d9feecd003,2023-03-13,Deposit,4885.33,PayPal
1ecf0091-4a4d-4e8f-acde-cfc4906a1f0b,67ffca49-bef6-4ebb-88e3-d440ee92ad40,2023-11-10,Deposit,4990.44,Credit Card
78e9cc2e-691f-4ff6-9e51-ac62d4510c18,130c9dd5-448a-4859-a3c0-a90f368a47b8,2023-03-15,Deposit,946.51,PayPal
18904795-40c5-4a14-9d4f-7b30dec6cf67,438c22a1-15d7-438e-9f4e-177fa136e949,2024-04-29,Deposit,1926.88,Credit Card
243747fe-e546-43a3-aa4b-b2f12384f788,104352bd-e843-415e-81f5-3cfce5917c3d,2023-03-30,Withdrawal,4597.37,PayPal
d7ac9ae3-dbda-43b3-b04a-660d00455baa,680e618f-ec7e-48eb-8748-cbfd8346d00c,2023-03-29,Deposit,3795.32,Credit Card
b98d2fb2-109f-43d8-94af-b251dcb4a661,678662be-9f5c-460b-92d7-59fa0fa27932,2023-03-31,Withdrawal,3240.69,PayPal
a8ee8085-a517-4902-b107-7459fcd2e601,21f1ef94-2b9f-4cc5-a55e-155db88106b6,2023-09-06,Deposit,2582.77,Bank Transfer
bd8011aa-a251-4cfa-8643-5548991a27ba,b1d86f69-563a-4df5-ae34-239750060ab6,2023-08-13,Deposit,257.58,Bank Transfer
de32cc51-2d52-4090-875b-f16f20961998,2dce3714-98ed-4c74-b867-10b6300a18d6,2023-11-16,Deposit,4065.02,Credit Card
7338364c-cc3c-4a2f-ace6-a66a41f7c2f2,3e66e64f-9f71-4cd7-bfe7-49eeda1ff94b,2023-11-21,Deposit,535.16,Crypto
4286d8f7-1723-4a11-9d7b-b517a4bf39c9,7a5b9855-a048-4380-8045-386801cfc065,2024-08-21,Deposit,3279.1,Crypto
f89974ae-cd87-4d3d-b6c4-07dae3841dd7,d23fe3c5-4064-4af2-981c-aacfe3331ee6,2025-02-09,Deposit,3764.38,Credit Card
ea35d4e7-3e9f-46f0-8414-0e782c96442a,e6c6b910-44a9-4b54-b05f-a6e01dc574d9,2024-04-30,Deposit,4294.09,Bank Transfer
a9bceb72-60d7-44a0-9996-4efcad1096c7,e6863fc1-fd6c-43f0-b6c0-9947467c1d15,2024-09-29,Withdrawal,2658.98,Bank Transfer
eb1af9a8-b556-4d3a-8752-bfdbfc88031f,a60dc8d4-d10e-43bd-8d27-63da8b3c1642,2025-01-31,Withdrawal,4066.96,Bank Transfer
26d6afd7-c6f6-4660-94dc-fa32ef6c335e,8b214915-5d9a-42eb-94ad-266d9362090c,2024-05-29,Deposit,4423.9,Crypto
60153e31-4c25-4446-90a1-cda6701cb622,d22220eb-be61-4a31-8152-c0549e0b690d,2024-01-03,Deposit,3473.23,Credit Card
6a30b1d0-ac80-4089-a56e-3174d5f0bd47,477590fa-84dd-4c6e-80a5-2392124a4d36,2024-04-11,Withdrawal,4009.35,Credit Card
7f11fb64-e6e1-457c-bb95-78ea1c4f826c,fce0ac73-c0d0-4832-a8f2-530202ef206c,2024-07-10,Deposit,2488.48,Bank Transfer
b702a80b-f3e5-4d72-afe8-c859600d4f97,0f23c36f-3c4e-44a8-b2a8-9446c6df490b,2023-07-07,Deposit,4598.1,Bank Transfer
e1af7c05-9b30-492c-b707-a8ad05a51efd,fd4b175d-1d5b-456a-8f50-04009c6505d4,2023-07-23,Deposit,4576.21,Crypto
4640f19f-10f5-4178-8028-e69dd8cfa7b1,48571336-d5ad-4362-bcd5-afede948f8fd,2024-06-04,Deposit,2946.42,Bank Transfer
0f079edb-3325-4d75-ab67-e9ebc43eb1b2,8f347344-7635-4ad6-93c1-0a1443cfc532,2025-02-03,Withdrawal,1153.93,Crypto
877082f6-500a-4cf8-9ae2-cf0e08f148f3,97e00377-f3b5-4945-b5c0-821e157291b1,2023-05-02,Deposit,3358.64,Bank Transfer
1d404315-3b7a-4f05-b283-2ec23e355a94,bf357abe-eb74-46cf-aecc-297316c99304,2024-12-05,Deposit,4170.7,Crypto
264654e9-29c3-406d-8d0b-8696b211b15b,938755fd-14ac-4f64-ae4a-b1147492d635,2024-10-29,Deposit,2173.84,Crypto
5e44d8b3-f2d2-4146-87e6-3757c23b8a18,8a11e6c6-d7cf-4ebb-a0c0-7afaf943b0e3,2024-04-04,Deposit,225.51,Credit Card
4952dda9-ead9-4bc8-8a2e-2f73ea02b8d4,38b9cd46-3539-41e4-9e16-d894946ef563,2023-08-30,Withdrawal,2769.84,Credit Card
45f11ac4-eb17-433c-9449-1dc56a5453d7,98d67568-37bf-457e-9581-969032d15a11,2024-07-25,Deposit,3249.76,Credit Card
c1fecc63-2f9f-45a6-9791-bc1703a538e0,f7d6a417-91f0-411b-a711-99cf559481da,2024-10-06,Withdrawal,4514.86,Crypto
3ff467ed-1223-476a-ae10-f0c7c77ff5a6,22289568-83d0-4763-a376-4e4b8d43b581,2024-01-10,Withdrawal,1192.0,Crypto
96f8bdf9-254c-49ad-8372-8a1770284e76,d5201f44-78be-44db-8c69-8c2378bc728f,2023-12-30,Withdrawal,4430.51,Crypto
d354fa36-e2f5-4d32-bd1e-0f652843322d,be20d775-8af1-4295-ab49-83b3fa895dfb,2023-06-23,Withdrawal,4582.17,Credit Card
19b734f0-1e4e-4d1d-a4b5-e19a2d1c928b,eaaa085e-34d9-4481-a2a5-c0b92a6d16a0,2023-12-22,Deposit,3426.02,Bank Transfer
04710a25-3edc-414a-b42c-2891b174ea00,597d462c-2f35-4e94-a212-4d75f1f8ce14,2023-10-16,Deposit,3914.18,PayPal
0c74dff7-41d5-4655-962f-71ea36c3e6bb,7d932ebb-05c0-4853-b0a2-10b7ac8b84e8,2025-02-07,Deposit,3102.47,PayPal
a5857e95-c2c2-412b-911b-c8c955e5094e,f20bba95-9720-47e0-addf-9fd442c6ddf1,2024-04-05,Deposit,87.7,Crypto
21f50e34-11d6-48e1-9cf1-63390a6328ac,ca7f41dc-8530-49a2-8cf4-0b9339c09fe8,2023-08-02,Deposit,2895.46,Credit Card
0fec5096-866c-46f5-bdfe-d0367b80b930,56b8b9ba-febc-45d0-843f-0cbddaa0f795,2024-02-15,Deposit,2683.58,Credit Card
fa7ca1c6-d8c2-485a-a659-a3de9c2ebf26,2b5720e2-922b-4ef8-8b8e-ea39713fe9bc,2024-05-16,Deposit,2788.67,PayPal
d6f5d0b8-aeea-4709-b969-1791bea2d765,d70369b1-50f0-4cb8-8332-4ba0dcd63079,2024-08-27,Deposit,1037.23,Credit Card
32d05947-12a2-4cbd-a431-49c6adc8f251,f58a34a3-d336-4ee7-8d09-78c2d96a0c8f,2024-05-14,Deposit,3220.03,PayPal
b5f2455d-733c-499b-a495-424d64805a92,b1d1cb91-128b-43f7-801e-f6c59366c631,2023-11-06,Deposit,2769.19,Bank Transfer
1a9c94e9-ae58-48ea-b5df-6c1382b3ea69,8283ee1e-65f0-4ef5-b6e6-2c3a86085ecd,2023-07-31,Deposit,119.01,Crypto
4cd0509f-5470-45ef-9e10-587e409aa3f2,1d23c003-9644-4b87-8934-95846008b35f,2024-03-12,Deposit,1465.82,Credit Card
fed28f8e-7420-4d15-955a-5458912eccab,5be2d63c-5cc1-4921-b937-07ace68ad978,2024-08-05,Deposit,2618.61,Credit Card
627ee875-cc52-463a-b266-ece62087bb8e,8be19bb2-c659-4d72-b8f2-ba45eb7d6b87,2023-06-26,Deposit,3560.88,Credit Card
d3c2982c-9989-4a13-81bf-3e4d7e656b21,b21c9b22-925b-4b02-a0df-136510ee17f4,2023-02-24,Withdrawal,4326.45,Bank Transfer
417e0bdb-e47b-40a0-af6c-10c39a715516,c0d87434-f7f1-449e-90a4-9fed5ba9fe66,2023-02-28,Deposit,2584.75,Bank Transfer
1e76f772-70e0-44da-a661-89d366438c6c,12eab93f-a2db-4d63-b0a3-d7b158788010,2025-02-16,Deposit,4104.36,PayPal
faf25efb-7bfc-45f5-bf5b-acf372d583c2,779866aa-f08a-421a-9b93-cccf4ec6596b,2023-05-29,Withdrawal,3647.29,Credit Card
112ad338-79a0-47e9-9bed-30c3d7b81918,d632f31c-3861-470e-9c1c-4b0c7857973b,2024-07-11,Withdrawal,1235.5,PayPal
c632b73e-c7c2-438c-9e9e-7da9fb2b88c8,e5fd7570-4686-4b9e-b8dd-9e70434aba4f,2024-12-18,Deposit,1358.03,Bank Transfer
401269e6-c562-4892-81ce-2fe824d161b2,3f48b832-d081-419c-b1cf-f4f339b536d3,2023-10-26,Deposit,2744.55,Crypto
df94a1a6-852f-4c34-85c1-52434bc863eb,16b07a15-f767-47ef-beb8-664fc376e467,2024-10-02,Withdrawal,1789.57,Credit Card
74c08cc8-5066-4992-8b5c-34d60fc60e6c,f7872e0b-a93d-4ac2-8282-636087777bd7,2023-05-03,Deposit,221.06,Crypto
ef065a84-d3c6-409e-a6c6-0f7775871f01,0df4e320-58db-42da-910b-8ddf3760c36a,2024-08-29,Withdrawal,1366.37,Crypto
8b594a16-ce50-46e9-a8b2-310cd0fb3082,5e206b74-607a-4bc1-a4f0-55b07c126221,2024-12-16,Deposit,1712.15,PayPal
e514540c-aeee-4607-b21a-5aeaebcd2949,ca183435-09cb-4b55-931f-76208d371015,2024-08-14,Deposit,3317.62,Credit Card
5140bec7-1a3e-45be-a9be-1a64ea880d04,59b5610a-f856-475c-9bd3-16f735843dfc,2023-07-02,Deposit,3221.8,PayPal
36199bd8-b279-478b-9731-a368c5e6a035,dc974347-536f-41b2-95df-d035e812a4c9,2025-01-03,Deposit,4200.24,Credit Card
28474794-6044-4402-8763-b598ecfca38d,c2c31545-ba17-41e2-93ec-d5c7ef86be24,2023-09-02,Deposit,616.27,Crypto
53f291a1-de89-4d65-a4c4-5752c51260bf,d2273669-f18a-48e8-9265-bb1a7f845c65,2025-01-31,Deposit,4988.96,PayPal
563a86f8-f80c-409e-b59d-2d4373903f72,2b5720e2-922b-4ef8-8b8e-ea39713fe9bc,2024-08-14,Withdrawal,1202.39,Bank Transfer
0ebbbd12-0f99-468a-8945-b070e0743d59,e1d6f45c-14cf-4b3b-9ea3-61f5b9a3283a,2023-10-06,Deposit,4593.45,PayPal
65eeb1e6-af5d-47d6-a49e-4563fe9cc912,d3830d25-efb2-4ac8-9973-9e24a83629b5,2023-08-06,Deposit,2071.08,Credit Card
155ad54a-e433-44ab-ac2d-1fc3d5b96685,54ddba2d-8ddf-4a2a-9d61-1951e3db4b4b,2024-06-25,Deposit,2296.92,PayPal
397d30cf-4325-4bc9-bd46-f133e1fa4646,3d6f77cc-9800-4e88-b09e-220a4ec816c3,2023-06-06,Deposit,3972.54,Crypto
b96b05a0-eaa4-4447-9a38-326cf16b4eeb,82409cd5-85ef-40bd-8641-3d74d6d292a6,2023-12-06,Withdrawal,3352.6,Bank Transfer
fa37a6b7-7386-43d0-8dcf-9fc7dc119414,6ce8e894-a8bc-4a99-a205-aecec6b9fcb4,2025-01-26,Deposit,1891.07,PayPal
2b24d298-a1c6-4b5a-ab33-61b059e9785a,55e2b679-e018-421b-aa52-0d5baf1f30a8,2023-11-18,Deposit,2862.28,Bank Transfer
4f32321e-a62d-4951-8b73-29844b1fa4b8,fe32655d-e627-439c-b229-db87933ed133,2024-06-16,Deposit,2672.76,Credit Card
bebde215-fa28-4dae-acba-a6c77b380058,3a1036b9-7087-4a6f-baec-7152b15a22f2,2023-10-08,Deposit,3046.42,Crypto
c2beec60-beb3-4659-a3f8-999b03e9469d,b0de513d-b911-440b-8fe8-47a9fa463253,2024-09-23,Withdrawal,1956.86,PayPal
8180f2fa-3ce2-46a0-be87-1f6ba2095689,9c4fe115-9535-49a9-8883-87d20fdffc3c,2024-10-27,Withdrawal,3235.34,Bank Transfer
0ec673da-96cb-44cc-a913-31160d5cc77d,857b1bb3-e885-488c-84cd-1980f250e544,2023-04-13,Withdrawal,2828.87,Crypto
