game_id,game_name,total_bets,total_wins,RTP
0f25bfe1-9fa0-4d4c-965c-6826bb2a50b5,Roulette,95885,2933,89.17
2fc269b8-7184-438d-b2d9-d14337acf5e1,Poker,24255,4810,85.74
d45daef9-0035-4641-b079-1c67ea5cba7e,Slots,82344,7876,94.76
490c11cd-3796-492b-8ee4-d2df6ad08c5e,Blackjack,64952,12408,90.05
695183fe-0356-46cb-81c7-bdbfd3303f0a,Poker,84297,9067,96.49
79c73042-4c54-4ac4-9520-0a2399ae0e01,Sports Betting,74253,3633,85.17
8d5033eb-74e3-4305-87bb-60bb76b8b3ef,Blackjack,16721,69409,94.06
af4bfd76-175d-4439-9da3-1fca43e36627,Roulette,53360,16120,85.12
22027286-7b5b-463c-9bf1-2d33f310ca9f,Poker,70730,15408,89.58
68bccdac-3cee-4d20-9526-146a5faa9f14,Blackjack,96327,86606,97.23
28e86bc1-f048-4671-ae4b-6330da8136e4,Roulette,99542,7251,86.0
1d83c68c-0d30-4df6-959f-fb14550e2ba5,Sports Betting,63884,50391,95.36
a372306d-6f2b-4027-8504-0ad8d1a42e83,Slots,36850,68454,86.11
f1350e5f-dcd8-4e3e-ba30-647b2f2d39cb,Roulette,69281,13102,96.12
02794c3d-f929-4667-9d37-7f64a6707a73,Poker,99257,52533,88.07
d4426299-89e3-4511-98c7-a9d758ae69ec,Blackjack,49190,70831,92.2
ce791492-3584-4884-8a5d-e9126b03798a,Blackjack,68529,12024,88.22
ac71f2fa-9c06-4c36-86c4-9f1fa3291a09,Poker,12949,21732,95.87
7d5063a8-c83a-460b-bf55-066ef8f55fa2,Poker,20828,18576,85.67
a72ed15e-3f2b-4e59-9729-8f1b5246e983,Sports Betting,27395,87896,85.53
154a4603-b163-4d01-9f13-069348985f1b,Poker,48044,8302,97.92
6bc2d327-67eb-4be4-aa4f-d7f5143cd1e8,Poker,19565,14892,86.8
5af26391-ffc0-4c95-a1b4-8823578fdd30,Slots,22402,67238,85.23
471b8057-c301-4e01-88ce-854e085b89cf,Blackjack,60970,58473,93.62
44d8a66e-2051-4fb9-8778-99eeac9f1483,Slots,18116,12895,91.55
a2271f87-42e2-44ef-8245-d627e12381b9,Poker,95735,35802,89.59
d4a37f7c-9070-46bb-9225-fc3f22e2d3db,Sports Betting,23726,67354,88.62
4a1df383-92c6-4994-99a2-126afc32d592,Blackjack,50681,3892,90.43
2539bc01-a118-4eac-af0d-91850b339134,Blackjack,8959,67808,88.76
441be10e-8eba-4c32-95a0-802827d0faa8,Sports Betting,18806,46794,89.03
05530896-d8db-498b-a140-39cb3e6750e6,Blackjack,1330,80667,85.39
ba39ac7f-c40c-4894-9d3a-44b071c426dd,Roulette,3970,72956,94.77
64c46345-6769-4e64-862a-724252a5112b,Slots,95751,37388,92.7
9a56e7cd-2bbb-4b47-878e-d4cbf8247d04,Blackjack,66031,74173,87.65
2c5728a1-aabe-410d-b43b-a0ddeccaa592,Sports Betting,37044,25720,91.69
c2cdbf67-8d2d-4d43-82a8-ea0e9078f53e,Roulette,75712,57602,86.8
604053f7-92ed-4e9c-8ccb-bcbefffafabb,Sports Betting,98900,25568,95.73
31d143a2-14ac-42b6-9924-b0d959576184,Blackjack,78161,85750,95.87
729156dc-874a-431c-8449-98121d30a486,Blackjack,92858,14636,97.7
9d9e496d-aeda-4f9b-a2ff-d696f1a81e1c,Roulette,73486,14172,93.06
d3ad0524-bae7-4971-87d6-d03addcccb53,Slots,76711,22377,93.67
f28762a2-d83d-42ca-ac8a-605b04fdcd13,Blackjack,95671,50961,92.94
e1b23b0a-dd1b-458b-a17b-5de2477b21e6,Blackjack,25009,23473,93.43
b0e8d3f2-67cb-45f7-b2dd-7d597d479311,Blackjack,54340,63315,85.74
cc239efc-6a14-40fa-9cf6-54137805cdef,Sports Betting,67436,68769,86.0
aa6cc628-e356-4bea-b968-ca1ccd2281e0,Sports Betting,64459,68574,93.09
ddcac170-9012-4517-a81a-64a5c325b5b0,Slots,64188,83674,89.18
53b92603-1878-45d9-96ce-676e9062db34,Roulette,31358,23913,86.11
63afa828-8bd6-480b-a8a7-3e494bffcc43,Poker,93826,77053,85.03
1ca8d923-3858-4eb7-8320-cd6cc2ec69ab,Sports Betting,36644,68316,86.09
9a96968b-a1ef-44cc-bccd-746428e8bec7,Poker,73348,36751,88.76
50d2a97d-c864-4b66-86c6-c91ce4a9cbcb,Blackjack,43103,80794,85.82
4b972faf-1e0a-4f9b-b876-f0a0925138bd,Slots,96660,47646,87.83
79bff61a-4fe2-44cf-9044-dc3c87013af5,Roulette,64754,74036,85.11
f94c8777-3fcc-4812-aa99-c7b704ab41aa,Slots,90879,49156,97.71
4152f30a-cf74-447d-8719-f1c083822c04,Sports Betting,19635,67182,94.85
7b98674f-c4c6-4c42-9f33-66697a25f24d,Poker,12585,13837,93.95
6d4fc8d7-5f8f-4b3c-8129-a6b94ad28562,Sports Betting,16717,22280,94.63
65a84881-44c6-46ad-b34d-f3b81297cd06,Sports Betting,58898,51974,96.71
50b207f1-bfe0-4122-8532-d20c63c0b8c1,Sports Betting,65611,5078,96.63
ad3ecba8-e186-4e58-a93b-c2264fdc5e3d,Blackjack,19888,68273,92.14
cf75936c-14a3-4b15-b5a2-fcf035296f60,Roulette,70930,50289,96.68
8bdfac86-dd7b-4b61-8b8b-c4956a619b17,Blackjack,99676,57299,85.57
184adcad-7f4a-462d-bd9b-ac3d25b22542,Blackjack,64209,36212,97.7
a5a5e040-afb2-4a67-91ee-de4f39cd299c,Sports Betting,57781,10876,87.01
620ce969-104f-4f6e-aee6-311b11206a3f,Slots,73440,26422,90.92
84de3008-0797-46fc-a262-a4f9efd54f97,Roulette,72277,86483,96.06
42f8421e-35f6-41ec-8533-d880dd63d741,Roulette,15163,42782,85.88
3d975de1-6448-497a-ae90-599ced299e0c,Roulette,24159,63990,85.17
acdc37bb-87d5-4898-bbbf-cbad15d9d5f9,Poker,63141,59934,96.09
05f3e9e1-e66b-4ea3-a2f4-3d2480e42345,Poker,73916,80432,87.1
e2047541-a525-4a5b-a3f3-483c5d8b0de4,Poker,32800,30030,93.77
2f2ca361-02de-42c9-bb7d-191011e1f132,Sports Betting,12304,81676,94.28
88da7c45-cc7c-436e-b776-702deaadeeca,Sports Betting,81768,19444,95.83
790892c1-7385-49d6-b7da-6263fbd24973,Sports Betting,69825,89936,86.43
740e7756-0bd5-4397-ad40-0de3c6a8af27,Sports Betting,6241,22807,90.93
c3c129cd-aaa0-4260-9cb4-271773275e58,Slots,32686,19188,86.03
befbf392-c38b-429b-ade9-b1214d0fa73b,Sports Betting,76526,38881,85.72
7e5e9a5d-50ae-46a1-bf76-1b3c3a5119d9,Blackjack,33846,23455,94.93
844bd204-4a99-4281-953d-73c7482c3606,Poker,18841,55010,91.76
2fbb2355-2368-4f53-ade2-2e1ccf381852,Blackjack,62272,3371,88.87
12b7070b-ac93-4b3f-8ab3-f8adb0055a34,Roulette,52068,4756,90.95
58b43b87-60f9-44d1-bbd5-d525f746fc83,Poker,28018,89890,91.9
1115f967-b34b-4337-95d1-356265f74cd3,Poker,35987,88103,87.61
f203eae8-49a5-46d7-bac1-9bcb35bed77e,Poker,85862,6673,87.02
d438cc38-fe8c-4d7e-ae67-2b7eff79893d,Sports Betting,1972,1276,87.24
449c0212-716a-4cdb-b383-4eabe0f2f6d3,Sports Betting,53423,29010,93.3
1cf16765-6167-437b-acb6-a0418bb0c8a2,Sports Betting,12229,66056,97.5
f4f298c6-d527-45d9-9273-ba38d171aade,Poker,64316,16052,94.95
3adc1ab9-b530-4bea-9c7c-9b841f265aa7,Slots,87304,55617,95.89
32f26c4c-76fe-4f07-a4da-04a8ca1c5cc9,Poker,15097,7187,90.43
d005a2ad-895a-4226-8d29-b7a1e7dc326a,Slots,26639,35624,89.16
8390a24f-8ccb-4dd7-bee6-a227be350e21,Slots,59131,57566,88.94
6ed6256a-156c-4fe7-b79c-6bb8cddcc8ed,Poker,1879,31172,96.15
d50ba3ea-a107-49b0-893c-52fc7e2e3cdf,Roulette,12932,77822,90.81
8e0b0a8e-da6a-4665-a9b2-9b93dba510b5,Poker,15952,41460,86.52
acdf6715-e534-4e4e-be02-4cb06eb17f4f,Poker,41289,13651,85.06
6a0ab2d9-695e-4ea5-ada4-0ae3d0852d2d,Blackjack,46444,87809,97.28
742e76ab-d997-49bf-b6f5-df43307e3720,Roulette,27665,30605,94.55
190fb313-ec44-424d-a2d6-310b62e91af9,Poker,67567,2950,93.82
5f4602ca-2b09-42ad-87a1-3aee550a9927,Roulette,54370,19782,91.68
3730e2db-ac25-40a0-810c-e11349a96938,Roulette,41373,7793,97.38
1e66083b-8c0d-4755-81ed-642dc685820c,Sports Betting,59827,74631,97.31
35e5cd8b-0c11-4603-8a22-8b57bc5ce14a,Sports Betting,16047,76253,86.62
005d139d-8839-4fc9-945e-9dfb5d8ebef4,Roulette,5224,25014,90.26
e4fdb4fd-acdf-4029-bcaf-1509488ec0e2,Roulette,11503,87477,85.75
e0d90110-4b74-4ccf-9bcb-9a547a578163,Sports Betting,26249,62073,87.7
35e82186-9df6-4c5b-8b2c-5aaea5308706,Slots,83588,67936,95.14
9e41c13a-829f-4342-bb6a-2d10e1eaeed8,Blackjack,52070,8253,88.82
05205cb0-43e0-4d0d-b6ee-4a7f176e1343,Blackjack,87466,87409,94.54
0605929b-48c3-498e-a1b4-b41e249989ff,Blackjack,66852,83511,92.21
7047e942-95da-4c5a-a58a-5c1d92260865,Roulette,75965,77550,96.13
33e20445-2800-4974-a473-c9b89d8e70d4,Poker,65549,21935,89.22
35b4d890-a992-4b62-a429-42f0864e999b,Sports Betting,68155,46109,93.35
5cc77fa6-10e3-4eed-8ff5-a486d13174c6,Sports Betting,58697,69038,91.67
3de847f4-3362-41cd-a4e5-45608b674c59,Poker,82227,79236,92.91
bbb5c3cf-89e6-4be5-855a-f1a17f066da7,Sports Betting,49445,35496,90.62
5d2c2d98-cda4-4ce6-a416-e49a82149f81,Roulette,24054,46069,92.36
187223b6-cb35-4db5-ab72-d28333ecc138,Roulette,43708,29402,86.21
34cf4b7c-dd00-4c87-96ba-28bba9857778,Slots,40473,85259,94.14
c55c6bc4-3fb2-43b5-bb67-49467b88511d,Poker,36707,3424,97.68
a2e404bf-30c7-4172-9ad3-62d1c8e05330,Blackjack,10639,56625,88.57
75b373ea-28d2-46e6-82ec-b63e20ad2743,Sports Betting,35908,43054,95.55
40708814-a6e7-4948-afe2-da9cf0d922d1,Blackjack,75709,32419,94.63
9da45a89-da76-4916-afb9-b8dd775b46dd,Roulette,88503,72820,89.85
5f200c44-3aa2-46e7-a3f3-cf5101a22641,Blackjack,14935,73021,91.17
eab6cb61-e818-4b52-b830-7fe691e9d147,Sports Betting,55938,32699,90.81
b2a85bcc-256c-4139-b640-0858c09b2ec8,Roulette,67713,31666,97.62
6dda1169-fd66-41bc-9cc8-ffe8dce7be9d,Blackjack,61572,33329,86.69
e77efe72-10f5-4475-8c7e-db4e010615dd,Slots,61951,62051,97.98
cd5f7c14-af41-4e97-8324-20216fb9f0e2,Roulette,11622,13615,92.21
510115c0-5b6c-4fd7-9cbd-04580ecb76c7,Poker,17697,55024,93.79
e1d345fc-c481-4051-bc92-6b42e67e76c7,Poker,67080,43611,90.25
06bee365-149f-47ad-bcfa-f8a5660d533d,Sports Betting,9085,56256,87.87
4723e7ce-2508-4477-91cb-b9e81b627e28,Sports Betting,80064,50627,92.02
236c7e59-cf4d-4eea-a54b-d2400404312f,Slots,49230,88761,88.87
d0732bc1-9adb-4e55-9419-58efd6a2e118,Slots,85568,77574,94.78
57fee115-cea0-452a-bd39-bbd776988694,Roulette,72655,73538,97.59
2cb58264-43ca-48b8-827c-16eaa4608f0b,Sports Betting,81066,55641,93.62
e62fe31a-1ce2-4a89-92b6-ca7f1bb8ff68,Roulette,29236,86471,95.33
d5457710-ec06-4d55-9407-10c84946332b,Slots,13358,86097,89.64
f1588cdc-cee6-4f7d-8c35-1483f4f3fc40,Slots,47947,78315,88.27
149f4006-e641-449a-bde8-dd745edb8aa8,Sports Betting,71371,50382,97.77
8729503d-b645-44b3-8db2-e4c97c1818ad,Sports Betting,15439,37397,87.98
41ad56e0-d47b-457d-b1f3-ca27b7afe362,Poker,53753,85384,95.17
8c3b56b3-6522-43ed-a481-b5318060dcd4,Slots,66780,57465,85.15
5408141b-d665-4cf8-a8c7-db6f6471e9eb,Slots,63299,7944,95.67
f5fb9a05-4b56-4cbd-a55a-8b7ebad364a9,Sports Betting,4298,19008,96.78
f6da19b3-0326-498b-a753-2fccc9d4dea9,Sports Betting,52370,75106,89.17
ed1bdd30-e53c-4131-873d-66d764b9e338,Roulette,93121,33229,88.44
c9140fc6-024f-4769-9c9c-070326101829,Poker,10907,55115,96.76
6cc310f4-f3a8-46a2-90db-90dfd85a4f3d,Poker,41813,48983,93.89
8a676280-10b6-4224-86f7-cf72d0b55dc9,Roulette,57567,11099,89.56
12b6453f-b6ab-4e5b-9da3-1b29e1ddf7e0,Blackjack,20204,21073,93.09
128f6eae-3991-44ec-a5b7-4e7a43898ef0,Sports Betting,83753,25218,91.9
2bb30a50-e926-49a6-82b7-886fa9fdb6b5,Blackjack,30625,59779,92.19
2d392ee7-ad20-4d45-b4a7-4827f1ce5755,Roulette,24768,47319,89.09
4e10e5ab-f7a8-4c9c-bac0-6029a7d2a148,Slots,8875,7564,85.21
fab5fef5-48d2-4c1d-a216-e90ac8244725,Blackjack,5360,59490,96.16
e8bf8011-3606-472d-ad90-f99cfb79b6f2,Poker,51501,47018,87.73
2e0c7be8-9b88-470c-a3c8-b633178df612,Poker,73162,41176,89.59
74e0a899-9ef7-4aa7-8a35-d7e27894c9bc,Poker,18012,56994,90.43
b4ccc923-9faf-4aff-ae9e-c7aeb56017d9,Blackjack,76285,45501,89.64
774b293c-e5f5-4209-a4a3-7e4d22e818cd,Slots,54189,88613,88.17
10e8ab67-01a5-455f-9c1e-4d9d40b7946f,Roulette,22609,85225,94.05
322f8b31-0f47-4e7a-920c-baab40b68eff,Poker,96566,11463,96.65
98e58013-d8bf-42a3-9421-304568be2c73,Roulette,30507,42644,95.32
a38e31fa-99d2-49d1-883d-ca6c5d9560ef,Roulette,76762,37697,87.99
0310ce73-2658-4cdd-b663-654b8cb1ea96,Poker,15821,49912,96.24
529809d0-063c-44bb-ae76-946d0a8b0ff4,Poker,28832,13494,86.35
e30ac322-65f2-4210-8d05-af113738f260,Sports Betting,65676,65818,93.01
8b36ad68-fbc1-48aa-afaa-facbbdd2cb35,Roulette,58884,17894,93.97
befad479-1f4a-4893-8299-a6013dd8efad,Roulette,70327,36662,91.25
fa84a1e3-aa51-478c-ad12-528393fc4f96,Poker,75636,60263,87.08
b639da44-cf34-4f29-8baf-f36ff8d203b6,Poker,23286,63204,88.05
bfc63936-3be5-4710-a444-02602577cd63,Poker,19030,54125,90.5
3ec733fd-92e6-471e-a235-87a627790ce9,Poker,3951,41264,96.89
156641b1-0b6a-4962-b50d-f8dc2eb3e300,Sports Betting,58297,83958,86.54
c80e8cc7-a214-4755-b316-9174646004da,Sports Betting,97012,64274,90.42
582dfe3e-20b2-4a22-ace7-8d82563ea5f4,Slots,73395,82370,86.42
0adb0c4c-6fa7-4904-a751-56fab978af22,Slots,62057,11777,96.46
87aec7fa-e276-4f7a-b9ea-661a93d6591d,Blackjack,44493,11617,85.44
e1379dbf-9071-4af3-9e74-220806ae0fdd,Slots,86131,21643,86.52
44016f5b-f089-4c6c-b54f-569cf62176e3,Roulette,27375,16352,89.06
50a5646a-7fda-46be-8c1f-bdd9f9323a6e,Poker,61915,36790,87.39
8f653173-966f-4780-9eb4-cb863e38d5f4,Slots,81086,63703,92.33
64f7132e-b2b2-4a29-8c27-c1dfc32d71de,Blackjack,21486,21668,92.55
e87e7862-0a4f-40e8-81b7-396858c38fee,Roulette,40488,72385,94.63
90f2feeb-e57c-48e5-8dad-ac38849fbefd,Roulette,4452,34066,86.71
ad65d3fe-7cd3-4359-b4cc-94d641ed6689,Poker,91729,2200,90.93
cff1bed5-3920-4058-af0a-2c1983b68816,Roulette,80627,60455,90.41
1158279a-70c5-4d94-8813-157c379ce42f,Sports Betting,83890,14567,90.38
7522f319-ac3f-41be-a6d7-65161722bd55,Roulette,48495,2323,92.68
b7cf42ed-4d6b-4ba5-a6a0-dfc51100fba8,Blackjack,80091,45204,97.04
1af9ac16-083f-4a90-96e4-63dca8372a14,Sports Betting,71141,10004,97.06
bb64a14f-833f-4b4a-9b2e-edd7ae3e0fe7,Sports Betting,2043,18063,86.76
0e0bcdee-bf90-4c52-a921-441dbf132578,Roulette,60199,64599,89.66
705d9c3e-7acc-4333-9f11-32b234cc7106,Poker,66630,28728,96.27
78da5508-eb48-426b-b3e2-601a0f25fb99,Sports Betting,83809,3423,95.02
56c45724-4276-4f11-aab0-6dad96e716c0,Sports Betting,46009,1753,89.1
f2315618-54a7-4f24-8238-1153bb8f7418,Sports Betting,13039,24704,88.36
73518bad-0ac5-4ea3-992d-7a7715a145d9,Roulette,85484,86194,90.54
c0fbf65f-54b1-4e59-a358-2b73e5e977b3,Poker,51413,62842,88.2
30345107-2afd-4b90-90bf-502449823259,Blackjack,32427,39469,96.57
0ab486f9-d5e4-4aa3-b7f5-46239e891fba,Blackjack,3091,76241,88.96
cb575ab4-6ca4-4068-b7ad-31f067c81838,Sports Betting,48458,29597,85.13
125cf40a-2cb9-4ccf-b524-96ac4983785a,Blackjack,74399,40955,85.62
3fff05c9-2958-4c78-a7bd-ca23cc645e2b,Roulette,6909,44801,97.44
f422b436-1455-45bd-a423-430c9777c32a,Slots,46819,50224,88.02
dfbfad71-e017-4166-95aa-e53835615388,Sports Betting,50343,81468,95.3
19f3a71c-9433-410c-aaea-27b231c192f9,Slots,56961,44712,87.19
54e44e91-ab44-41ba-af23-e290764ab306,Poker,35793,30375,91.51
bc727a51-42da-41d7-8f2c-87146f975ab5,Slots,90950,36208,96.74
72d4ed51-6e17-46ee-a7b7-b1066e7fb128,Poker,98021,30874,90.16
25f8000a-13b4-42f7-a146-f7e990930081,Roulette,69873,16752,90.2
59621d58-ab49-4624-b3f3-34711a3feea0,Blackjack,94534,53960,87.04
54495f76-fbf9-4d73-b0e6-3c803928cdcf,Sports Betting,2081,43340,96.41
967aa649-3e25-46b3-8b5e-2167c40a6e46,Slots,85122,70767,86.12
97e5d5a6-112e-4fdb-843a-5282458ae7bf,Slots,65549,40727,95.44
e0f83737-ec3e-4f80-82ed-1490c930a661,Slots,92513,51699,94.47
1d6889e3-52bb-4c94-81ec-d30a64e30e47,Sports Betting,87120,49109,97.81
c89bdb0c-7931-442d-9892-eea59f0885c0,Slots,28531,88009,86.82
c9abd07a-009d-42c2-9caf-b8056a100f95,Roulette,4751,61194,93.83
4d60e7f1-2bb1-4d96-86ca-8f36b03ba4a5,Slots,4842,79373,90.91
e99bcf12-047b-450c-9671-2f446e69cee5,Poker,24288,15022,89.28
4c6397b9-eada-4e0e-be0e-8a771c4cede1,Poker,97033,28053,94.32
4c06406c-0afe-4ec7-8895-50cdedbf3f5a,Slots,57430,20242,86.96
ecc5a01c-fe22-4288-8e3c-85ea085c2e27,Slots,30597,23563,91.68
ed31dcae-41fa-430e-90f4-339168e2e477,Roulette,16005,21897,96.96
2a7bcebd-09c6-4f06-a048-332b111b2550,Sports Betting,82983,86021,90.37
f5129b89-ebd5-467f-8059-b71c87482a9f,Slots,29674,85075,92.1
1b5867e0-98b9-418e-8709-d05eaff430a9,Blackjack,49594,36709,97.12
415ad35d-52ae-46fb-a497-aca8c8520df8,Roulette,31866,88748,86.17
cc82216a-2301-439a-9818-159498288585,Roulette,4235,34873,90.45
f4f8c6f3-8491-47a9-8d7a-c46a3f893504,Blackjack,73070,88312,88.7
0d95c3d0-5a49-4114-a786-32ab4337d371,Roulette,44483,89077,88.15
44e8d355-eb81-4f01-bca1-6bebd8001640,Sports Betting,7720,8377,95.1
791e82cf-4eee-405b-8085-634813aa8e84,Poker,38200,54308,97.96
c0b4fd0c-148e-4d67-8259-78c680913ce5,Slots,32511,28896,89.73
7a501cb7-eb50-4c7e-a25f-c0ca544e6044,Slots,45276,3075,89.48
7e510d4e-e4b8-4441-aa81-40781b5bfb64,Slots,82826,13661,88.72
909280e9-7d59-4b47-9ab9-13c8045aeb32,Poker,64672,61239,91.86
2819fafd-f6a9-4e93-82fd-37ed0222a00f,Slots,94927,35953,93.27
09b6a13b-2d8b-451d-bac3-3d2407482afb,Sports Betting,86382,69340,90.02
4c402eb4-f7db-41f6-8ddf-a00d7b8234fe,Slots,86469,72166,92.78
492f9757-e742-4dc9-9d2a-816a66ddd469,Slots,49377,58909,96.4
d577dd28-a4b8-4df1-8f18-aaf7f0c933d1,Sports Betting,62764,23355,85.47
ac20ee5f-097d-4869-9596-c20490d6c95b,Roulette,68216,36331,88.29
b415599c-c7d0-4bad-af1b-0451e420d076,Sports Betting,10360,19463,87.45
cf9a88a4-03a6-4417-9501-8ae671c3bb75,Slots,5285,52609,88.35
07e887cd-3045-4512-b854-da52894af8a6,Slots,44620,69383,87.03
db16b81c-4de8-491d-8468-71735ff86ca4,Blackjack,10693,40931,89.29
cac520c2-a9d9-4b71-a86a-ef9774b39ba8,Slots,70189,63011,95.67
afbbf2cd-3ff8-417f-88cb-0f7d5314d79c,Sports Betting,85310,5850,95.59
e40170b1-a2e8-4543-bfc1-491db82ee782,Roulette,32536,35564,88.02
71d1507f-13f9-4168-b075-9d0affe1c70c,Poker,70407,3316,95.52
169a633d-8dbb-4fb6-85b1-1b17b8b45066,Blackjack,54107,70743,87.09
0ee2d39f-12c6-4c6e-8f08-f1129d823a15,Slots,38180,79543,87.94
087fcbf1-600f-4562-9f9e-945e801926d8,Blackjack,22569,56023,97.57
a515cd3e-874d-4b4b-8e7f-d6e02611ee47,Poker,80840,46068,92.18
335e4def-1462-4157-a33d-eb8a639cccd3,Roulette,51362,47187,87.79
caa35450-6807-4d7d-ac7c-fcca7bff0df9,Sports Betting,14730,7670,87.91
65e6e1af-0078-4d6c-9f70-2f144f0c3d42,Slots,88145,52914,94.06
ea511477-b408-43a8-8a91-c15648b994b9,Sports Betting,44775,49328,95.46
5e74de26-2f97-4a06-8f8e-457f7ff8a557,Slots,23542,53158,97.82
3e298576-5c9c-4ce5-92aa-37b8c8f51adb,Poker,87290,11377,85.06
2b61bb27-3cd9-48a5-8026-cc7c830eb268,Sports Betting,87435,62924,88.85
d970fed3-403c-4f06-b64d-14057b7da1e1,Poker,91655,49357,87.12
31121110-cdba-41d8-8979-bd8f279b39ec,Roulette,32044,914,95.77
fd18c07d-88bd-40dc-b8d2-f6563f5e5275,Poker,82643,22914,90.88
f31d5a6b-0240-40ff-bfd1-1ab53a31011a,Blackjack,71096,2413,87.02
b065e485-13f0-4d06-9735-755424a5a9b4,Slots,2673,38813,90.99
2c9e0369-c05d-404f-a08a-1853311cac38,Poker,49470,80256,96.38
e3a6518c-9626-430d-90df-4cf491adda94,Blackjack,31555,85005,86.79
e04e0402-b1b3-45ee-961e-3a480a97a5b3,Sports Betting,81385,25302,88.95
a01c135c-4743-4368-aa4a-2868c0f0387a,Roulette,75430,559,85.97
d71c8775-d428-438a-bd59-f9b5d33c13a2,Poker,68189,66245,86.16
94c39dcf-9451-4c2e-84b5-fa3f860c4980,Slots,56565,27924,95.44
591795e7-7ba9-4103-8001-ddc1e27a6f54,Sports Betting,98972,67310,96.78
15c395d7-bfb9-41fa-a0dd-93a33f704c09,Blackjack,39766,2242,96.3
9bbf1d8d-a390-4abd-a568-d125a5f5efe9,Blackjack,53475,53171,91.36
3d9d724b-f030-45be-85c1-2085ec8e6624,Poker,65395,70944,92.24
5301a602-212e-4045-b0fb-252c57e93d32,Roulette,95622,45609,97.61
fa236a23-a30b-499c-981a-c6cf9c8d3f2f,Sports Betting,73684,68672,91.92
224b4c5a-7060-42b3-960a-c6b0c2813361,Sports Betting,98773,63464,95.83
e6637941-5488-4d1f-ad17-9558e2fab233,Sports Betting,64963,42728,92.74
a4a0e59f-9c89-4129-a417-bf11637dc6db,Slots,2168,26328,93.49
315564ad-5335-4789-a970-53509fc589c9,Blackjack,17489,80760,96.95
b83b993d-af8c-4158-ac72-c50d4791dbcb,Poker,99641,83527,87.42
7ca06996-fa52-4933-b886-58fd59a961a3,Roulette,59941,55775,94.25
f1c21701-b1e2-44b1-8882-9aa0e2bc5c39,Sports Betting,94711,46171,96.1
107554b0-b82e-4e07-bcae-6e33f8214035,Poker,87266,44437,97.84
f8bdca3f-8d0b-4959-92ee-0f8c1b27167e,Slots,49265,23864,91.66
9be6db5e-f9df-4eed-bc26-746053398601,Roulette,41484,80430,88.73
e00e3981-027e-48f3-abf9-55bbd0ae6138,Blackjack,37810,69251,88.76
3ab6e28e-0baa-438a-bf79-8d026fc41848,Blackjack,17858,6081,91.84
b200b9c5-19f2-453f-82ee-b03bdefc1546,Sports Betting,91573,65052,97.04
5dd8765d-0bad-48f4-b1c7-2335e8754fcb,Poker,87128,11652,91.97
8d46c8c3-11ca-4f26-b633-4f9837abb542,Slots,63418,84153,96.77
25921000-4ff0-463c-8bd9-4dde2eb5366d,Poker,93590,19383,93.62
d32684f8-ab10-4a17-8b76-345303d6fc8c,Roulette,43312,4852,95.76
7c2fe227-a7e0-43c2-b24e-d1c8f0a96d18,Poker,67156,89801,89.68
d5b86f8a-bca8-4bb3-9acd-63139b23c88e,Blackjack,78849,62492,91.57
19a47d20-d876-4115-82a1-9b433a822bcc,Sports Betting,89437,4000,86.02
b394e859-89dc-4462-808b-637c6b2c8fef,Slots,39420,73499,90.68
53e2f26b-106d-4e39-869e-9f089499fd3d,Slots,80468,29185,93.32
f53a66a6-ebe5-4af3-b66d-0e185e4eb127,Roulette,90432,14342,92.12
958193c8-e2a5-4f35-a314-b9ab012ef371,Sports Betting,76140,68315,91.98
740a398d-98a9-4cbf-a18c-0c091ac8807c,Sports Betting,9554,48824,96.51
8f21fe51-1ae5-45ca-8a00-963fcf295027,Sports Betting,17592,43823,96.9
9f1dc5e2-397f-433a-ab3a-710b97420b9d,Sports Betting,43080,54660,89.08
efd5bf12-9ef2-461a-b282-816e6e40a99c,Blackjack,94348,87413,97.75
d15df60b-9a65-4006-b0c7-56a8b4f7472d,Poker,84478,87136,86.16
85894f81-1664-449c-8012-31e706e728ce,Poker,30254,16552,97.68
e986f1a9-e98c-4e68-9a82-e46258dafde1,Slots,40272,51660,97.96
88cb6049-cf58-4fee-a29f-6190d2cd3f3f,Roulette,91007,68110,97.95
fbcac54a-9ec4-4676-8347-ee77b4999f79,Sports Betting,5437,13781,92.92
6e6d159d-1fb9-410f-b2c7-62f38ed9aecd,Roulette,8160,16927,88.61
022d1bf1-e76e-4c62-afd8-e249649198b5,Poker,29818,30644,85.35
21025c76-5db2-4c4d-90b5-29e561372f3e,Slots,64109,88935,92.75
4775d09d-6885-4365-85a7-90d88578e361,Slots,70038,45863,92.77
3e272941-0f20-4067-9fe6-580f513df88e,Sports Betting,33644,57188,87.74
f93ba2e9-16ac-418b-80d5-ddf86f3c2e72,Sports Betting,18414,46297,91.41
5d6b2039-5930-4f7f-81ab-116b365a0512,Sports Betting,52042,75758,85.88
f58e0b0b-a730-4e91-b670-28f0b282b59f,Poker,10777,14118,93.35
ca897957-0b8e-49c5-af89-4ece284b5b72,Poker,68497,64072,96.41
207845e8-eb17-400e-9edf-21f246e1febb,Sports Betting,65279,88612,97.47
95823419-3a9a-43d1-8843-489b8e33fb54,Blackjack,71580,51154,94.99
6777211f-5acb-420d-8940-590328308806,Sports Betting,33695,57313,97.49
78a94bdd-c529-436c-af5b-d902cd678342,Sports Betting,97530,42855,87.49
66468451-2765-4e90-b7b7-c41b0e1617cd,Poker,70768,78979,87.62
