activity_id,player_id,session_date,bets_placed,session_duration_min,net_profit
dc07502b-b925-41cf-a6b6-dd0f6604654c,57603913-f515-4ba2-8664-1920fe19bd51,2023-07-15,3,248,64.09
524145c8-cb58-4564-a34e-264008a28f6c,13e70ee9-798c-4562-bc40-bf33632cf3a7,2025-02-15,3,136,270.59
addf400e-7c49-461f-9e0f-9c7db53888b1,c02cf17d-2618-4bcd-b96f-d4115fe72254,2023-02-23,46,246,-260.73
0eafa55a-8213-4c3b-a24d-a858194c41e0,751a70ec-8ec2-4c86-a993-928d1b8ca5a4,2024-09-03,5,70,323.09
b9911f22-4b54-4bce-9549-dbb670d502dd,8b8bbd81-78da-4187-863b-7aa2ae91ef36,2024-09-06,27,18,-482.44
7f3e96f5-0db9-4a6c-8975-89b8dff3323d,c973240f-b70e-44c4-8dd5-aa1c15b816df,2023-12-02,29,186,297.66
89aeda71-3501-4b79-aaa8-8d2c3f4eaca4,a6d5a535-ecca-4b62-a576-b142829888f3,2024-07-01,26,117,275.91
bcfbbf4e-3dbe-4774-a4c2-757464ba61d0,cb1e5ff0-7763-448e-a193-0c2fde692a59,2024-02-28,4,257,-198.22
9b57ef3f-22de-4874-b9be-5195f054da26,759f19d6-ead9-4b86-b67d-0db6bcfa9634,2024-07-17,43,278,227.91
62fc950a-dcf4-4555-b149-c25e5777e600,5dc5b172-4f53-4144-8a7b-52022174a629,2023-08-06,38,95,-286.01
63325338-64d8-494c-aff7-8195b5176f05,5e206b74-607a-4bc1-a4f0-55b07c126221,2023-03-09,34,115,76.23
32dced46-3edd-4261-b17c-6f5537c1bfdb,b3221a65-14b5-42cc-b913-ac6cda2f7651,2024-10-27,38,62,200.59
f00dcb80-a801-4b3d-9f49-74b804ae3707,7205108f-0945-4b52-b68d-8329b348a69b,2023-03-31,43,275,214.7
aabd0113-71e6-4015-9ce0-7e2c6bb142aa,24e752fe-93f2-40bb-ba74-4472475bb83a,2024-04-26,14,124,482.94
5530fff6-844d-474d-a2a7-4275ed6eea67,646f6246-c6bc-42b6-91ed-6324ebfa63a4,2024-01-11,18,80,-317.99
37e5bca2-072f-422a-bee4-0ba97eacd5e4,fe1e0125-e4d1-4fe6-9d5b-97b6fccae1d4,2024-08-20,29,147,-19.2
c53d2968-abda-4ddf-bb49-9b10944dc5c7,bcd5d09c-ceb1-4416-9f54-af93d49aa9f4,2024-03-09,37,22,380.1
2b22ad90-c509-4146-b103-37807e79eb8c,765f0c3f-2142-4e4a-9544-1a0f365f2e17,2024-07-22,31,83,61.51
1b5ca8e9-b4cf-443d-ad00-400d55eda7d4,f58a34a3-d336-4ee7-8d09-78c2d96a0c8f,2023-12-12,39,5,376.39
67fc2696-1bee-401f-b45d-bfbe58979771,eca7a713-5814-450d-9d35-6feb141f0b1c,2024-01-06,28,261,-65.94
5220466c-a808-4a92-8a81-b2f19391ed5a,3471412f-0b34-4baa-a426-3b391b558cfb,2023-05-21,5,280,295.35
a2d43ee0-0e1e-4147-abb5-32a52f49debe,c2cb1523-d756-4317-9252-b402dd7c9469,2024-01-26,25,129,370.05
79da9646-e2c8-4b70-8a80-bfd29e00eb01,66e27fbf-2aee-465c-819b-16448f52cd40,2023-05-19,26,114,346.44
19e7b321-ac6c-4293-9a2c-f0eecde4883c,cb10b45f-e175-4f7e-810c-5e5e6189ec8f,2023-04-01,34,284,371.37
8ef9db8d-c713-4460-9b2b-558d1e0d336a,83641c18-4941-492d-bbe5-a86f96a19a51,2024-12-05,27,47,-280.45
574621e4-9c30-4e65-88d0-a71e70d8449b,945a473d-3d31-494a-84f3-52db67bf9427,2023-10-13,4,188,-61.02
a38bfe37-a855-414a-8873-a49d65f040bc,40ec8c91-1750-4328-9da8-4607d47f4f9a,2025-01-12,40,19,-325.43
37a583ce-0e64-4234-90eb-6c60daea7014,c02cf17d-2618-4bcd-b96f-d4115fe72254,2024-08-06,47,87,-319.46
7f4841e7-0e59-4234-9476-9521decdbbc1,c48858ac-2770-49d7-8606-831733c84ec2,2023-10-07,15,142,-12.17
b3bf01da-4844-4ce8-9c54-8ce5c73f4a53,689bb0c7-2027-449d-ba77-7ddcd102e41e,2024-05-02,40,251,460.09
63775e73-4038-48c8-b0bb-fa81aa0bd832,d2a576fd-32af-4b31-8f08-987107f929f2,2024-04-04,17,8,91.91
65b88ab0-dce3-423e-92df-0dda8cc8a0ac,cf6a3b18-4652-464f-afa3-1eacd04fa369,2024-04-21,12,37,353.85
a1157b5d-44e8-4041-a98a-7fd130cefec9,05be3c41-fe19-4441-80c9-7fef8a904a95,2024-09-04,42,86,437.18
798f9fda-2508-4e19-b855-f012d6dbc5f0,f7c623be-76ec-496b-8990-9ca2681ba624,2023-11-06,24,72,-413.42
f737b538-c802-4435-87ca-3a42687ce09d,7a5b9855-a048-4380-8045-386801cfc065,2024-05-04,9,266,-337.94
1fb89069-412d-4113-bafc-b553ca57cf84,35959731-f259-415d-976c-4525c9bc4a2d,2023-12-14,28,67,-209.16
27344278-1b4a-4103-815e-0c26abad8cfe,55a950c9-bc8f-4150-9604-5407c411fc2f,2023-09-19,9,141,116.78
97f11db3-6b61-411a-9fc1-b9338eba09ed,2db79b46-1bfe-497c-8029-a7f34daed4e8,2024-08-03,5,295,-438.27
868dc8c4-fb61-490c-8514-527481dd6025,2df18ce3-2b09-41d5-8153-e0dd729435f9,2023-11-28,15,64,286.65
bfc7df63-7c8e-47f1-a4d7-58cb08a63ff0,41f22084-d880-4706-8798-e571089d3feb,2023-05-14,24,30,-436.21
61c32d76-2b57-4b89-ace0-80df5df115fc,f7ef69a2-9067-420c-9e09-29a34b8920dd,2023-08-14,43,45,-341.57
aa5c1ace-795c-4273-b978-e5b469398798,2fb7e365-4e2e-4571-9ae6-fcd78e985b18,2023-03-24,3,134,-118.29
8e9de107-be4a-492f-b18c-bbaba1c992df,dc974347-536f-41b2-95df-d035e812a4c9,2025-01-06,36,16,57.72
f2d2bfb1-19f0-4041-b172-d402dc4c797c,e31ddbf4-0619-467c-90d1-db38247a246a,2023-10-23,33,278,381.5
e7497d30-aaaa-4a6b-8749-8ff26eb887db,a106f89d-bf5f-4a60-af56-3fea41729656,2024-07-06,18,219,463.73
b2e58c16-3b28-405e-84fc-971d8fd68b6f,77bca614-2a4c-4820-a132-9ce240b623ea,2024-08-17,32,277,384.64
c3341a2f-f2cc-4d7b-bc61-b9fb10ede090,bc29e7c7-5928-4b44-a3a1-2affc3128200,2024-07-18,3,221,-392.96
817e958b-f886-49c7-b9d1-d41bee5b986f,5296c2fa-df5a-4439-b163-5ed1d49edff6,2024-07-13,43,193,131.23
1174720e-6509-45a1-8c93-3a7a63201a29,eeab320e-d78f-46cf-baa5-2dc6d96e9f79,2024-09-08,33,158,-58.29
53d6d2ae-795b-4396-8415-60e6aaf42af2,de422a89-a292-4cc3-a823-fea43aa223d2,2024-03-20,11,24,-374.21
3886831d-9e99-484a-9969-87c0c2a6ca1c,68f2a5b9-3f22-448d-92da-c06b50481b32,2023-07-26,30,141,55.11
2c28945f-666c-4a0a-bb93-e07aa2b388fe,649fd335-cb9f-4192-b220-32eabfd14fc8,2024-09-28,15,222,-143.34
7962505b-ba02-460e-95ae-59c74c761831,aa35eb52-4f46-47ab-97bc-bc1cd35aab09,2023-11-26,1,26,-154.21
9a2e1d9e-7ae0-4dae-a91c-715077deb96f,ebe410c5-2839-452c-afcc-2f4ca4afd07a,2023-10-20,48,98,-405.55
ca47fbfb-cd2b-42b0-bc84-2b41f86d6226,bae69221-b215-4c65-b565-a0416a48258e,2024-06-24,1,276,478.85
08476be6-c045-4bb7-8e9d-b97d874cfd26,bfc7c128-1328-4c7e-b0b7-daeb8fe43e0f,2023-03-20,35,61,225.96
6ad4dbcc-b306-4480-858f-ad7abc67a0aa,c2e9154e-1bd1-41fe-b768-cf7e4d631406,2023-05-11,5,243,-219.67
ea284f5d-b1b7-4270-ac50-c3981b5af047,f6c05fcc-8a7a-4fbd-9d64-9dd263a9fd7a,2023-10-04,22,9,417.48
ee0b2d8d-6293-4dab-bb0b-a68da9569419,89fc382a-2e24-4b51-a3e1-8778f2d7c18a,2023-07-19,38,272,448.09
7844ce04-d635-4dec-92ef-122b131898ec,d64a7c8b-79a9-4ecc-82cd-7edf7d254f07,2024-11-29,46,260,310.37
50c14aa4-b9e4-415a-8a42-1fa6be8cae83,72c4f5bf-8fbb-4c43-95e3-dbf4bcc56562,2025-02-11,43,32,159.32
293a7017-2792-4e5f-ac06-8e8418a51527,11ab5aa6-f197-4aa7-9a18-6f40c0ab5e0e,2024-03-05,36,93,-123.62
d856ad6c-d3b8-40d9-9905-09bc7dda595e,00ba6f84-2cf4-4084-a0ee-7fcb67b4dda9,2024-02-04,45,128,-65.65
f655714b-c164-4ab5-a122-47e360ace666,fe32655d-e627-439c-b229-db87933ed133,2025-02-15,15,237,-44.99
ddd7d558-83d5-4ad1-ab18-e11c88031e9c,add5c50d-0c83-4c8e-b489-d6319be91892,2025-01-24,42,17,448.76
04204c22-617c-4e27-96ca-b2393b48bcd4,52cb5143-5c45-4d40-bbe8-9ce30fba3c95,2024-11-25,43,41,260.13
88a94076-94e9-449e-b4ae-461f128f2eef,b42510b8-1945-49b8-ac7c-dbd96e3505bb,2024-02-25,18,272,-207.99
8d4c375a-7b31-493c-99d6-53501553a064,d07151dd-c501-47f6-b14e-ef193adb7f1c,2023-05-06,48,276,124.64
76f4e5d5-0377-4101-9dc0-8ae072f4ef57,e4c440b8-c0c0-4a00-b134-a4dd6ed7209d,2023-04-27,23,42,93.9
51b44854-d124-40ae-8d7e-07400089e3a9,0285bc74-7e6d-4337-85f8-8b55f84cb41a,2023-12-08,26,266,312.13
3f87d7e8-8b8d-42b5-abd7-96b5ad19e1a1,5bdc1460-735d-4fe2-821e-c9e3a19de21f,2023-10-14,6,52,-404.69
57282c00-0afc-4a51-8ff4-ec2ff603ab0c,d004f86a-bdd9-44a5-82d8-5280d3838bbe,2024-06-08,29,188,201.27
86cee4c9-cf62-448a-8251-51219122f5fa,a1a72051-0cb0-414d-8644-c6406b17f89f,2023-09-01,40,151,-168.83
9149c38e-5fdf-421a-825f-45ae06768235,31710fe3-5b1b-4070-9fe1-537680e6cf40,2024-12-19,13,244,-370.37
d42c316e-ed18-4254-9aa6-e08220ed47e1,7e2cef41-91f8-422a-a00e-67669bca8692,2024-08-25,43,289,231.77
c4becfbf-c07c-4fc5-aa9d-8a87ce91c39b,1292790c-5a8f-49b2-9039-02d83300e87f,2023-02-23,14,127,-168.35
60ba0a9b-e585-461d-bdb2-05894fb61cef,8b8e90bd-826a-4fa9-8ed5-32d233e5a5a6,2024-08-03,11,205,230.12
587549e2-0d3c-4b84-9829-471f90ce6607,3322a2a8-5f78-41a9-b602-077e3d04e04b,2024-12-09,28,100,-337.56
763a53b9-e722-4d17-9540-de6dee237c36,e14b6c09-1601-4d4e-92b4-bee94ea39f08,2024-10-30,22,79,485.93
ec10c28d-5c55-4820-8c96-4c097a0d46b0,1e11306f-8680-4b91-9d7e-133f889721f7,2023-11-17,12,183,303.41
23fddefd-804d-41e8-b85b-34e707179b3a,82734dae-819f-468d-b5ed-08e638a1c9f0,2023-03-26,8,98,-210.85
219a2092-ba1b-4424-801b-7cdbf780e0b3,4973858e-30d8-4864-817d-b0001bf9a518,2024-05-13,23,68,240.52
9a005556-e6d2-43eb-84ea-45f338207592,5760e875-f9fc-4aa2-bf3b-0bf6f9fa6c8d,2024-05-22,38,28,-364.2
4334ba2d-c4c8-4c83-91d1-fb77bfd0d3e7,e6e1b3b9-f834-4558-8840-ccfb3f08874a,2023-07-01,29,29,153.44
7e6a9f40-f6d1-4d8c-999b-afbd8cd72ea5,c7ebf3fe-01ec-42e2-94b7-9d45d59da415,2023-11-27,0,122,-440.36
0a032a63-0ee5-408a-99ee-d3fd37949f6d,ae9a3da5-9ecd-478a-a8d8-86a929d8f2c5,2024-06-07,9,212,-166.61
32cd35a5-284b-4e52-a8d6-a92cd2100fab,98ebc3ed-f2e6-4000-ae26-2995535ecbba,2023-09-22,37,176,478.46
22b723ed-032a-498d-9994-c8fc9daa8ff8,1f46ca28-f8eb-4091-b808-007229d4bac0,2023-10-17,46,105,-379.08
57d044de-fce7-4208-91c7-85980e366349,338cd374-0bf0-424c-94c7-e4d20390704d,2023-08-24,14,72,97.42
bcd74002-b5e3-4282-ac53-8b9042d161fe,9144f152-efd9-41ee-90c6-905f1ea61fa2,2025-02-12,8,110,-429.39
38c00fb9-dc45-482e-bc08-e59258b25ecc,8f0be57e-00c6-48d5-9d5c-36734b2204e4,2023-12-14,12,113,169.4
8f086356-a54d-4551-8db5-a07bdd7c3e48,9c2a32e0-21e2-400a-b5ce-b6bf6287a69d,2023-10-09,22,232,-221.34
4980bb4a-ba59-409b-8695-d75261931f8f,26271a44-3874-4ab7-a619-c1363c415742,2024-03-21,32,43,-190.02
37ba3868-eceb-4e85-a425-c101767ae8b5,8295ce72-a27b-4d05-8538-af24f8ca49fd,2024-11-02,8,265,-162.2
ce121956-d9d6-4665-869a-c6d1e6f5ef4e,4a90927e-dfa8-44de-9514-bfcbee88a78f,2023-03-17,2,296,-294.84
78ada773-7dd2-4085-a980-4e1e81a2b427,e279afbe-7c4a-4de9-881f-d05da25b835a,2024-12-08,29,46,441.66
48eb13cd-d07f-4276-8454-b9223ffdfa19,a0c02298-68bb-4ac4-a8f5-72267d26c107,2023-07-17,8,58,405.83
7c2ad4c0-ff6c-4280-9e12-54a1963f7648,44fb9d11-d4ac-4320-8109-5b81c475c3a7,2024-02-24,24,225,370.02
8699633a-e160-441c-8630-be63c6dba8bf,8b8bbd81-78da-4187-863b-7aa2ae91ef36,2023-11-29,46,140,-393.55
e9e9e98b-8e5a-4eaf-bcf7-fbc365d5f706,4ad917bb-9720-46a4-9061-12378f6fb875,2024-09-29,23,101,-266.56
7e9f81b9-f142-4a70-b291-cc324891e209,0252ac23-608a-487f-a1ed-68f39ae3a626,2024-08-30,31,281,112.23
3c61a601-6051-474d-ab14-af47e260c9af,5f3e4c75-80a6-4ee6-a95e-4bd7a5373ba9,2023-10-24,6,238,470.37
8a78daca-c23e-471c-8f51-b2e67d6f3526,0393548c-f8d5-4230-9a74-08ef79ee0b38,2023-03-14,35,89,104.82
5e45ee42-227c-44d4-8a43-6d9ef9fa6a1b,abe9fcb5-f482-456f-9fc7-64753db946d9,2023-11-12,24,246,-172.9
a7bf7b6c-63a3-4a2f-b3bb-df670fcd4da9,5e206b74-607a-4bc1-a4f0-55b07c126221,2024-10-27,19,179,317.4
5d149d23-0917-4966-82a7-df258319515e,8921505f-ad2a-4705-87d7-47a506f4631f,2023-03-22,16,231,-364.57
f3f21866-8007-403a-809b-022368abebbc,d846a1d1-c2dc-41fe-99af-1bc3fe3fd9f2,2023-03-25,35,99,381.74
2cf232c0-9746-440e-b121-b0e3c2c86f44,a6482571-2f7d-46b2-95e3-30bdde363097,2023-04-29,25,215,474.68
23f7d555-6c97-4ae7-8d3e-785a5ac1b2d2,c7060b01-2432-4536-b98f-f74a65c49826,2024-09-03,18,200,467.65
a2fa2012-f5dd-427a-94a7-fc118a41ece7,571af6c1-90d2-46f1-aa97-dfc3472e66e2,2023-05-06,36,256,-352.3
8520410c-f48c-43e8-af21-2076fdacd622,240c413b-3f8b-44e4-8553-b44a82fc7c71,2024-09-23,47,195,49.61
84fcbabb-eeed-42b0-b497-8c4eb9cfca87,39e59227-69c2-46a1-9f48-d7cc0b04a60e,2023-07-02,2,24,84.92
1fae13e3-7449-4443-9d8c-f0946adafcf0,7e21ed22-5dbf-4179-983b-6ae5f3794a7c,2024-01-15,42,270,-305.08
4a0a8db3-6147-4a59-a2b6-ed2e209e4844,d6b712f7-9b47-4951-af4a-4650b05b2da8,2023-03-26,27,278,46.78
abb2dac0-fbed-4ede-8e59-a5d96c09876e,b21c9b22-925b-4b02-a0df-136510ee17f4,2023-08-14,21,226,146.54
5d747dca-d437-49e6-9574-95e676407138,daf633c6-94b0-465f-b71a-78c4282f6277,2023-08-17,46,228,-171.04
1e60d815-a4f7-4ff9-8e8e-8026d83e841f,655f819b-2676-4ae0-b450-d88839ee8f42,2023-08-01,18,128,-184.32
20cc0fdc-5c28-4bfc-8d4c-e0515fd7e558,37a5bfab-43d0-4c1e-ae62-75c909b86cd1,2024-10-09,45,31,-439.76
018fbd91-72d4-4ca0-8d46-fcaec90ef91f,c9f6aa36-8555-4522-9456-9b8b1dcc3788,2024-03-17,15,251,456.83
1483d691-cd36-4dc0-b7b7-97d1b824254e,abe9fcb5-f482-456f-9fc7-64753db946d9,2024-10-12,5,58,303.62
cf4552cf-3f19-4abc-96eb-1af0d089a71f,0d7fa76a-fd4f-4002-ab12-467b7f4c4f19,2024-02-26,36,147,259.45
be87f796-ac72-4f10-982c-e43d9fb7ec89,74ef9daa-8b3f-434a-951b-564c12e58502,2024-03-29,30,106,-478.22
a8958bba-fc88-49d6-98f4-815ff78efb45,698e3107-5fce-4050-bd71-3644654ae89f,2024-04-04,48,85,124.31
5bcf5819-fcef-4e74-b65f-5a4cfcfdb3b6,343d5580-94d2-4602-856f-95a82cdc80f7,2024-11-24,47,2,-319.37
dfb77e30-1f71-48ad-b844-da0c3cc278ea,046a2a17-013d-43f5-b562-35557c7b91e2,2024-10-20,33,53,161.72
aa5d377d-78e7-4c08-a118-eb5d5de37135,7b078cd7-c038-424b-b4cc-404ac3a714c2,2025-02-16,30,222,121.16
d22033b2-97e7-47fa-842c-d7711f28922b,d2a4aadf-3809-4f07-9307-f091eadd7b4b,2023-09-25,10,25,351.93
5e652ea6-14ce-4252-b365-3432d4c3b9c1,c342608a-d01d-48d6-90df-2932fea99533,2024-02-23,35,35,-244.57
ac243752-609f-4039-b311-74b8870e3660,1dd0eaf3-626a-4700-b5cc-12a76fc8c4e5,2024-05-08,5,157,-472.54
da15be03-fa4e-4ff5-997d-8d8776562819,7b9b9987-927e-473f-a9fd-10d64589f3a0,2023-02-21,26,145,414.11
d692aad1-5b8f-476f-92db-c9136e3f9500,77cd504f-6b22-49bd-8448-7e2c30f7b163,2024-08-29,6,278,408.64
6adae470-a874-4def-ac93-995c8e9c78b2,ce4d1518-e3b0-41fe-b6aa-3936003ebdc7,2024-08-22,48,294,-44.14
93ccf1c7-5717-4643-82ee-4bfbac570352,3d836e12-44a8-41cc-89e0-e93511b8e5fc,2024-09-20,31,277,-421.91
74da3f90-fd1e-4518-b927-e90b2a1d7d8a,88a96b25-2f8b-48c7-9bd5-3326c1e32d49,2023-03-25,7,179,-2.03
db3a7d2d-c2de-44d4-82f3-eb98ee82b630,15b95489-cfc9-4a88-8c12-a58338a43383,2023-11-18,32,280,24.01
0c7f9461-d4c9-4999-bf67-7501b80d7d40,3084a770-05d6-4281-9b45-2310bfc5ce21,2024-10-11,46,197,321.73
67ea2b9e-cb42-41c8-be4b-f8c5d077b45d,f58a34a3-d336-4ee7-8d09-78c2d96a0c8f,2023-07-02,43,225,217.1
e6d35087-8a7f-4a0b-958c-63a87fd62201,4d724f66-320b-48b8-906c-8551ca2679e6,2023-05-12,14,47,-429.2
d942c2c8-c57f-430f-86f2-6bd81cd17b21,302dab2d-4dcd-4ede-b5ff-c317fd08d047,2024-08-15,26,185,205.34
85f7cc41-5bd1-4d1d-b4a7-16a7a60829aa,165c23f1-d0b7-488e-b8e7-3808ea8dd774,2024-11-20,29,162,-364.26
185191da-9ec5-4980-b244-bb2b26c082b3,71f04675-1a67-4e28-820b-9772b8b843c0,2024-09-01,21,131,-410.53
20fd19a3-a673-42b4-a5a9-7e58fd28a8de,343d5580-94d2-4602-856f-95a82cdc80f7,2024-11-09,46,295,-101.39
1e164407-671c-4cf8-ad21-f0cc0776c228,680e618f-ec7e-48eb-8748-cbfd8346d00c,2023-03-02,28,92,-422.64
3f21553e-1cef-4692-9ee0-e37c37315077,6a76ad5d-1aea-41d7-949d-65fe0e09541c,2025-02-18,40,75,329.27
88b27794-3962-49fb-a9ce-b29fd6a5b1e4,68bf3042-b57b-46c5-be0b-53e745f57c44,2025-01-16,47,138,-36.87
cf2d8f6d-9b44-42c1-8dca-8fbe670e6d69,34b15c92-4822-4d96-a30f-d45aa6e1f1e8,2024-09-20,29,168,87.0
a9763878-a182-415a-b968-6158fdd5cc17,76b009ee-c20f-4f51-9938-9d787a58d1e8,2025-01-31,1,258,76.86
7a901e71-2e5b-4f2f-9448-fde2edacb4a0,1f1dfa62-0f1a-4640-ae83-ed7d0cc5c01b,2023-09-24,14,238,478.11
08d3aa84-7539-462b-8544-b77274b8c836,aba0f03e-6544-4534-b749-2f52c93870b2,2024-10-14,46,45,415.78
339084de-79a3-459b-a615-e6240bc83e41,3491dd2a-b3ec-4ccc-bbeb-e77464c744c7,2023-07-10,26,137,349.13
1fd95116-cd3f-41ef-9b83-d86789bcb6ef,f76d4f19-0584-4516-9333-16547936659f,2023-10-07,6,103,-116.73
3dabca25-e2d5-4a6b-9be8-9b2d8916170f,e31ddbf4-0619-467c-90d1-db38247a246a,2023-06-26,26,129,-354.9
b2d468e3-88a6-4234-96d2-fe474aaa1642,d4ffa4f4-0754-4380-96d5-87751bba5aa7,2024-04-17,20,161,91.87
56dfc4f7-fc3b-418a-8d17-60603d6e35e5,f8d975b5-81e4-4c2d-ab97-2a17f2f6bd4d,2023-08-05,12,38,-59.68
ec398629-9b34-4ff8-9a52-c2f6c1dfeaf8,90208569-b07f-4389-b868-1247a38c08ef,2023-07-07,16,57,-274.47
2f731fc0-cb12-4a0f-bf5c-400a39696438,8f0be57e-00c6-48d5-9d5c-36734b2204e4,2024-11-28,10,161,-402.31
1bf4343b-fd3a-47aa-aa93-21de76fb66d8,e20de99e-e56a-4fbd-bc1e-bc4ad415d081,2023-12-10,9,176,-63.91
8fb1dde4-003c-47f4-a08a-495b2fd0f8eb,0da10af2-7d22-440b-bfcd-1ded947fc94e,2023-10-02,32,259,150.87
7c228f25-379f-484b-96f9-ba68f3cc210e,b7c99f77-7d7b-4dd5-9f84-9d57054548e4,2024-01-29,13,288,125.39
b63d1bd7-5eab-40c6-bd5f-961266a0ad76,f20975fd-aa07-4d96-b8c6-9b2c4cd9a391,2024-11-27,36,145,273.92
36034433-e4cc-49c3-801f-d148ad735769,da79a3e9-1dba-4967-9809-f44648076d6a,2023-06-22,7,68,-33.45
2b435733-4151-4f83-a092-0bab3b0279fb,4fad9e16-807d-43cc-9b68-3622762837cb,2024-03-01,32,268,-178.36
1a11f6ed-7caa-4888-a03c-093975352dcb,0d19d101-1dd0-40c4-946e-a2bc012a643a,2024-12-16,6,218,38.7
33860cce-cbb4-4706-8f3e-2339336109ff,d9497fdc-a3dd-44f6-9542-784e2e13791d,2024-04-14,33,164,475.01
7b78c35b-e404-49c1-a14e-f4644410eed2,35baa514-4d69-481d-beb5-020861399d64,2025-02-16,6,179,-454.91
095a7d01-b086-4a13-b642-b02fdfa18afb,059fb0fc-ce77-4a13-8c33-44d5b64ba378,2024-09-26,6,48,28.67
3f3c1753-3ec4-4fe7-be5a-f96ffaf622b1,e429630b-3cc6-4229-9cd4-cd11a4615517,2024-02-28,40,194,-170.74
3119faa4-d5c5-4cc4-bb2a-4e238958b5a4,c50cee19-d49d-467c-b801-69ffda8e17ee,2024-11-12,35,289,-394.65
bac6a01d-15a2-45ed-bf5f-364baefcbea8,7889cc36-1895-41b2-82f7-4946cda20dae,2024-06-30,6,206,-65.33
cc0b83b6-31c7-40a7-9511-5b23d4e3a345,71852a90-0951-466d-80b5-6ee0840f51cf,2024-11-10,19,84,141.16
483cda84-6cdc-4ddb-89b3-9382d642587d,05be3c41-fe19-4441-80c9-7fef8a904a95,2024-05-07,17,101,28.17
a963839a-403c-4c4e-85fa-08eb9eb84aa0,0f94f9a8-b113-4a27-9f24-afba51b59dc6,2023-04-17,44,155,-470.82
57e18c28-b9b9-412a-b242-23af4a883078,1607b6f9-8206-49c7-a6b5-775804911ea4,2023-11-18,42,47,79.12
01f7f70e-ac55-4334-9462-e2dec3bd468a,8972b4eb-ea39-4dc2-a005-c5434e816e46,2024-02-07,40,234,-268.0
cee06d4e-b605-40f1-bfa4-1e18ebc78d15,4901883b-c8b7-4a42-9ff3-121b06ca78c0,2023-10-09,13,299,-158.52
d5abb772-fbfc-41b0-bcb2-9d4b6fffd05d,62ab36cf-ec0a-4181-8c64-6d2670d3b036,2025-01-21,39,147,-187.8
d283c162-8b2d-4441-a7a1-5664aa54a188,e6ed65c2-7fe1-4e8e-8d12-9a1b2aed2766,2024-05-30,13,196,358.51
2f3273e1-4332-4fb8-8321-199b54a44b0e,57933c69-f7e5-4427-86e6-3f85d54c3167,2024-08-09,20,22,-452.43
9dd01879-15cc-455c-bf6e-3ab6809d1561,3100d32c-81ca-4836-99e4-4c882c78ff87,2024-10-11,48,194,-152.0
e5d337c9-6a5d-40ed-b93b-0137fc5c0f4e,23807ce0-d596-44cc-a62a-1c4e5a901274,2023-12-15,26,274,-105.18
96957769-2b42-41aa-9b60-d90c539c5616,56507af3-84e0-4e3a-88e3-01396d3778e7,2023-04-09,45,208,118.83
eaaed54f-ab89-4465-bb73-2d59b9db1537,772c81b6-7f0a-4b12-b644-388e5cb4702b,2024-07-02,25,275,288.96
27bc96d9-f10d-4f83-a125-cf5edf3ec29d,2fae75f8-bcaa-484d-84f0-32a6b4ce4b03,2024-02-02,26,217,227.67
a5c37f38-4b89-4b0b-9a73-b040008756f6,8ed852e4-8c66-4579-b5f9-5685edc94f51,2024-07-12,23,27,252.62
0b36cda0-5a51-48b8-a782-a6d0bf6c8f67,c0cbc804-879d-4c44-987d-4b892559b023,2023-07-07,4,15,-307.61
954010cd-9b64-4158-89bb-314cc9b2aea1,9075ed52-80db-495b-8cd5-c3a50a90de23,2024-08-20,41,159,411.74
890e8883-fd4f-4d02-9111-30c102f959f1,3f469b33-0c10-405b-8c28-0e8ca7aee2c4,2023-08-09,37,214,-85.85
463f0f67-a584-4f32-b1a0-d3aeb6b0e0b6,8176a56e-5ca2-430b-abaf-8225bddb8654,2024-12-19,27,164,-488.89
b9543af8-0a44-41db-b15c-57d87aaaf2cb,e6863fc1-fd6c-43f0-b6c0-9947467c1d15,2024-09-25,41,127,168.1
b8fed1ba-5d87-4ec9-9878-2fbc22307846,5f79be45-392f-4e69-85c9-86926084d898,2023-02-27,42,58,104.0
9d90e575-6959-4483-af1d-fa8b29eb69a9,e7034484-d544-4932-aca7-964545f994d0,2023-05-24,31,147,-374.04
da7146dc-60af-49cb-9054-9cdae0093a99,698e3107-5fce-4050-bd71-3644654ae89f,2024-11-22,23,256,459.87
94f0809d-8545-4bfc-8757-1f9f97c1a019,9091685d-96cd-43d1-b9c7-0a836970f921,2023-07-16,5,110,61.56
ccf36f28-84d6-4bff-b10f-7f7350e134ce,e3da0284-5d9c-4c18-8838-8b9452e51051,2024-06-25,9,49,-30.74
97bbc61e-d1fe-403f-87c2-078e749dc37d,376f0b15-ac60-4e47-90aa-1da6f97a5929,2023-09-25,45,182,-101.88
ccc8925a-db65-4e88-bbd6-bc4c887cb504,16b07a15-f767-47ef-beb8-664fc376e467,2024-09-14,2,61,-290.15
6d032b28-b148-4f24-8448-b21ce79c265a,10ceb9fb-42da-44c8-9014-41dae51e61a4,2023-04-17,6,235,452.81
63c75b73-9b6b-4d78-ba68-8fb90e2d540d,5b1ba8ac-de2a-4fd2-9554-234f01e1d1d1,2024-01-07,28,242,202.16
9a842eea-182c-4b8e-9c54-876abbe89765,4445aebe-806f-4fd9-a8ea-38406d00541a,2025-02-15,33,130,67.6
89520c95-d3c6-47b1-a4c9-1a53df6f9df0,b7e1829b-5890-471d-8988-98c5d2a79d73,2024-01-21,6,264,131.2
640738c8-54ed-453c-9712-a44d086629cd,d7797994-18ad-4f51-b7f0-45805ba95085,2024-04-17,16,208,340.42
